address,area,availabilityDate,baths,beds,brokerName,buildingId,buildingName,canSaveBuilding,detailUrl,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,hdpData/homeInfo/bathrooms,hdpData/homeInfo/bedrooms,hdpData/homeInfo/city,hdpData/homeInfo/country,hdpData/homeInfo/currency,hdpData/homeInfo/datePriceChanged,hdpData/homeInfo/daysOnZillow,hdpData/homeInfo/homeStatus,hdpData/homeInfo/homeStatusForHDP,hdpData/homeInfo/homeType,hdpData/homeInfo/isFeatured,hdpData/homeInfo/isNonOwnerOccupied,hdpData/homeInfo/isPreforeclosureAuction,hdpData/homeInfo/isPremierBuilder,hdpData/homeInfo/isRentalWithBasePrice,hdpData/homeInfo/isShowcaseListing,hdpData/homeInfo/isUnmappable,hdpData/homeInfo/isZillowOwned,hdpData/homeInfo/latitude,hdpData/homeInfo/listing_sub_type/is_FSBA,hdpData/homeInfo/listing_sub_type/is_FSBO,hdpData/homeInfo/listing_sub_type/is_bankOwned,hdpData/homeInfo/listing_sub_type/is_comingSoon,hdpData/homeInfo/listing_sub_type/is_forAuction,hdpData/homeInfo/listing_sub_type/is_foreclosure,hdpData/homeInfo/listing_sub_type/is_newHome,hdpData/homeInfo/listing_sub_type/is_openHouse,hdpData/homeInfo/livingArea,hdpData/homeInfo/longitude,hdpData/homeInfo/lotAreaUnit,hdpData/homeInfo/lotAreaValue,hdpData/homeInfo/newConstructionType,hdpData/homeInfo/openHouse,hdpData/homeInfo/open_house_info/open_house_showing/0/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/0/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/1/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/1/open_house_start,hdpData/homeInfo/price,hdpData/homeInfo/priceChange,hdpData/homeInfo/priceForHDP,hdpData/homeInfo/priceReduction,hdpData/homeInfo/rentZestimate,hdpData/homeInfo/shouldHighlight,hdpData/homeInfo/state,hdpData/homeInfo/streetAddress,hdpData/homeInfo/taxAssessedValue,hdpData/homeInfo/timeOnZillow,hdpData/homeInfo/unit,hdpData/homeInfo/videoCount,hdpData/homeInfo/zestimate,hdpData/homeInfo/zipcode,hdpData/homeInfo/zpid,imgSrc,info3String,isBuilding,isFavorite,isFeaturedListing,isHomeRec,isNewYorkState,isShowcaseListing,isUserClaimingOwner,isUserConfirmedClaim,latLong/latitude,latLong/longitude,listingType,lotAreaString,lotId,marketingStatusSimplifiedCd,minArea,minBaths,minBeds,pgapt,plid,price,priceLabel,rawHomeStatusCd,sgapt,shouldShowZestimateAsPrice,statusText,statusType,timeOnZillow,unitCount,variableData/data/isFresh,variableData/data/isRead,variableData/text,variableData/type,visited,zpid
"229-11 113 Ave, Queens Village, NY 11428",1600,,3,4,Listing by: Getmore Realty Inc,,,,/homedetails/229-11-113th-Ave-Queens-Village-NY-11429/2060304163_zpid/,false,true,true,false,3,4,Queens Village,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.7039,true,,,,,,,,1600,-73.728004,sqft,4000,,,,,,,879000,,879000,,4950,false,NY,229-11 113 Ave,,1803856000,,,885200,11429,2060304163,https://photos.zillowstatic.com/fp/336850e36fbec5ece65110c09f81b557-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.7039,-73.728004,,,,For Sale by Agent,,,,ForSale,,"$879,000",$879K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,1803856000,,,,,,false,2060304163
"847 W Fingerboard Rd, Staten Island, NY 10305",1206,2023-12-11 00:00:00,2,2,Listing by: Re/Max Elite,,,,/homedetails/847-W-Fingerboard-Rd-Staten-Island-NY-10305/32323744_zpid/,false,true,true,false,2,2,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.602028,true,,,,,,,,1206,-74.084145,,,,,,,,,499988,,499988,,2500,false,NY,847 W Fingerboard Rd,617000,8001272000,,,494400,10305,32323744,https://photos.zillowstatic.com/fp/5019e8e5234930497bb906ab5dd5163b-p_e.jpg,,,false,false,false,true,false,false,false,40.602028,-74.084145,,,,For Sale by Agent,,,,ForSale,,"$499,988",$500K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,8001272000,,,,,,false,32323744
"2167 West 7th Street, Gravesend, NY 11223",,,1,2,Listing by: EXP Realty,,,,/homedetails/2167-W-7th-St-Brooklyn-NY-11223/30736788_zpid/,false,true,true,false,1,2,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.594753,true,,,,,,,,,-73.977905,sqft,2000,,,,,,,500000,,500000,,2700,false,NY,2167 West 7th Street,898000,490678000,,,505600,11223,30736788,https://photos.zillowstatic.com/fp/b64de5cdc75fc1cd190e7f1501d948b9-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.594753,-73.977905,,,,For Sale by Agent,,,,ForSale,,"$500,000",$500K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,490678000,,,,,,false,30736788
"23-25 Bell Boulevard UNIT 2 J, Bayside, NY 11360",,,1,2,Listing by: New York Residential R E,,,,/homedetails/2325-Bell-Blvd-APT-2J-Bayside-NY-11360/245407912_zpid/,false,true,true,false,1,2,Bayside,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.78245,true,,,,,,,,,-73.77651,,,,,,,,,388000,,388000,,2629,false,NY,23-25 Bell Boulevard UNIT 2 J,13581000,396407000,Apt 2J,,,11360,245407912,https://photos.zillowstatic.com/fp/906acff7b9bd04283b0cc801df30fe6e-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.78245,-73.77651,,,,For Sale by Agent,,,,ForSale,,"$388,000",$388K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,396407000,,,,,,false,245407912
"222-17 Davenport Avenue, Queens Village, NY 11428",,,5,6,Listing by: Kingsland Properties,,,,/homedetails/22217-Davenport-Ave-Jamaica-NY-11428/32152590_zpid/,false,true,true,false,5,6,Jamaica,USA,USD,1.7098E+12,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,false,true,false,false,,false,false,false,40.725624,true,,,,,,,,,-73.73373,sqft,3600,,,,,,,1429000,-20000,1429000,"$20,000 (Mar 7)",4688,false,NY,222-17 Davenport Avenue,718000,2827318000,,,1391700,11428,32152590,https://photos.zillowstatic.com/fp/7f410d9e2295664ba09f52b655b8ed7f-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.725624,-73.73373,,,,For Sale by Agent,,,,ForSale,,"$1,429,000",$1.43M,ForSale,For Sale (Broker),false,Multi-family home for sale,FOR_SALE,2827318000,,,,"$20,000 (Mar 7)",PRICE_REDUCTION,false,32152590
"542 Broadway APT 2F, New York, NY 10012",0,,1,2,Listing by: Douglas Elliman,,,,/homedetails/542-Broadway-APT-2F-New-York-NY-10012/321901318_zpid/,false,true,true,false,1,2,New York,USA,USD,,-1,FOR_SALE,FOR_SALE,APARTMENT,false,true,false,false,,false,false,false,40.72334,true,,,,,,,,0,-73.99817,,,,,,,,,1250000,,1250000,,9000,false,NY,542 Broadway APT 2F,,1360309000,Apt 2F,,,10012,321901318,https://photos.zillowstatic.com/fp/7ece25a9ac70e5161e0e1f0f4ac08710-p_e.jpg,,,false,false,false,true,false,false,false,40.72334,-73.99817,,,,For Sale by Agent,,,,ForSale,,"$1,250,000",$1.25M,ForSale,For Sale (Broker),false,Apartment for sale,FOR_SALE,1360309000,,,,,,false,321901318
"1123 Bay Ridge Pkwy, Brooklyn, NY 11228",1900,,3,3,Listing by: Remax Real Estate Professionals,,,,/homedetails/1123-Bay-Ridge-Pkwy-Brooklyn-NY-11228/30705359_zpid/,false,true,true,false,3,3,Brooklyn,USA,USD,1.71023E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.622787,true,,,,,,,,1900,-74.01098,,,,,,,,,1170000,295000,1170000,,5500,false,NY,1123 Bay Ridge Pkwy,1424000,8520827000,,,835000,11228,30705359,https://photos.zillowstatic.com/fp/5d753d5e23826810455558f65feb26d5-p_e.jpg,,,false,false,false,true,false,false,false,40.622787,-74.01098,,,,For Sale by Agent,,,,ForSale,,"$1,170,000",$1.17M,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,8520827000,,,,,,false,30705359
"356 Broadway #5APH, New York, NY 10013",2100,,3,3,Listing by: Compass,,,,/homedetails/356-Broadway-5APH-New-York-NY-10013/2095656493_zpid/,false,true,true,false,3,3,New York,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.71698,true,,,,,,,true,2100,-74.003395,,,,Sun. 12-1pm,1.71071E+12,1.7107E+12,,,2700000,,2700000,,18073,false,NY,356 Broadway #5APH,,1026841000,# 5APH,,2682200,10013,2095656493,https://photos.zillowstatic.com/fp/d40dd4cd82732ee9ed07c2084f247031-p_e.jpg,,,false,false,false,true,false,false,false,40.71698,-74.003395,,,,For Sale by Agent,,,,ForSale,,"$2,700,000",$2.70M,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,1026841000,,,,Open: Sun. 12-1pm,OPEN_HOUSE,false,2095656493
"2717 E 28th St, Brooklyn, NY",,,,,,40.5864--73.9403,,false,/b/2741-e-28th-st-brooklyn-ny-5YNnW3/,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/317de1d0bf5c7fe8d4733706467a675f-p_e.jpg,,true,false,false,false,,false,,,40.5864,-73.9403,,,1005285520,,1000,1,2,,1674184,"From $239,000",,,,,For Rent,FOR_SALE,4301463000,3,,,,,,
"53 School Rd, Staten Island, NY 10305",1140,,2,3,Listing by: Momentum Real Estate LLC,,,,/homedetails/53-School-Rd-Staten-Island-NY-10305/32322552_zpid/,false,true,true,false,2,3,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.606567,true,,,,,,,,1140,-74.06298,sqft,3124,,,,,,,669000,,669000,,2999,false,NY,53 School Rd,625000,565533000,,,675000,10305,32322552,https://photos.zillowstatic.com/fp/4428f21913094764dcf29a271d40937e-p_e.jpg,,,false,false,false,true,false,false,false,40.606567,-74.06298,,,,For Sale by Agent,,,,ForSale,,"$669,000",$669K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,565533000,,,,,,false,32322552
"53 Stanton St APT 2A, New York, NY 10002",0,,1,1,Listing by: Qwest Residential Downtown LLC,,,,/homedetails/53-Stanton-St-APT-2A-New-York-NY-10002/2116679995_zpid/,false,true,true,false,1,1,New York,USA,USD,1.70807E+12,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.7215,true,,,,,,,,0,-73.9906,,,,,,,,,339000,-10000,339000,"$10,000 (Feb 16)",5899,false,NY,53 Stanton St APT 2A,,8185194000,Apt 2A,,330100,10002,2116679995,https://photos.zillowstatic.com/fp/2d065e10fd8f49ea64942c0de3bc7770-p_e.jpg,,,false,false,false,true,false,false,false,40.7215,-73.9906,,,,For Sale by Agent,,,,ForSale,,"$339,000",$339K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,8185194000,,,,"$10,000 (Feb 16)",PRICE_REDUCTION,false,2116679995
"933 Greene Ave, Brooklyn, NY 11221",2880,,7,5,Listing by: Corcoran,,,,/homedetails/933-Greene-Ave-Brooklyn-NY-11221/30602829_zpid/,false,true,true,false,7,5,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,false,true,false,false,,false,false,false,40.691048,true,,,,,,,,2880,-73.930115,,,,,,,,,1775000,,1775000,,8204,false,NY,933 Greene Ave,1608000,211971000,,,1646600,11221,30602829,https://photos.zillowstatic.com/fp/f506fc3de3fe6e1ddbc09381272f6ea9-p_e.jpg,,,false,false,false,true,false,false,false,40.691048,-73.930115,,,,For Sale by Agent,,,,ForSale,,"$1,775,000",$1.78M,ForSale,For Sale (Broker),false,Multi-family home for sale,FOR_SALE,211971000,,,,,,false,30602829
"115-11 114th Place, South Ozone Park, NY 11420",1720,,2,3,Listing by: Keller Williams Realty Liberty,,,,/homedetails/115-11-114th-Pl-South-Ozone-Park-NY-11420/344098063_zpid/,false,true,true,false,2,3,South Ozone Park,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.676437,true,,,,,,,,1720,-73.82373,sqft,3000,,,,,,,649888,,649888,,,false,NY,115-11 114th Place,,318754000,,,,11420,344098063,https://photos.zillowstatic.com/fp/b0ad75bfa59099ffedb0ac5736c96400-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.676437,-73.82373,,,,For Sale by Agent,,,,ForSale,,"$649,888",$650K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,318754000,,,,,,false,344098063
"130 Hicks St, Brooklyn, NY 11201",0,,2,2,Listing by: Corcoran,,,,/homedetails/130-Hicks-St-Brooklyn-NY-11201/30567469_zpid/,false,true,true,false,2,2,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.697712,true,,,,,,,true,0,-73.99498,,,,Sun. 12:30-1:30pm,1.71071E+12,1.7107E+12,,,925000,,925000,,8865,false,NY,130 Hicks St,2957000,1371605000,,,920300,11201,30567469,https://photos.zillowstatic.com/fp/dd51fd4ee1bdbb33325e1edbd7327195-p_e.jpg,,,false,false,false,true,false,false,false,40.697712,-73.99498,,,,For Sale by Agent,,,,ForSale,,"$925,000",$925K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,1371605000,,,,Open: Sun. 12:30-1:30pm,OPEN_HOUSE,false,30567469
"162 Arlo Rd #A, Staten Island, NY 10301",860,,1,2,Listing by: Berkshire Hathaway HomeService,,,,/homedetails/162-Arlo-Rd-A-Staten-Island-NY-10301/217911698_zpid/,false,true,true,false,1,2,Staten Island,USA,USD,1.70963E+12,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.619576,true,,,,,,,,860,-74.0958,sqft,860,,,,,,,229999,-5001,229999,"$5,001 (Mar 5)",2125,false,NY,162 Arlo Rd #A,,15072984000,# A,,,10301,217911698,https://photos.zillowstatic.com/fp/3d07fafd0a80892f8d862ae053df55e5-p_e.jpg,,,false,false,false,true,false,false,false,40.619576,-74.0958,,,,For Sale by Agent,,,,ForSale,,"$229,999",$230K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,15072984000,,,,"$5,001 (Mar 5)",PRICE_REDUCTION,false,217911698
"160-16 92nd Street, Howard Beach, NY 11414",2949,,4,4,Listing by: Keller Williams Points North,,,,/homedetails/16016-92nd-St-Jamaica-NY-11414/32215700_zpid/,false,true,true,false,4,4,Jamaica,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.65681,true,,,,,,,,2949,-73.84061,sqft,4000,,,,,,,1499999,,1499999,,6810,false,NY,160-16 92nd Street,954000,1032572000,,,1505700,11414,32215700,https://photos.zillowstatic.com/fp/5f8204c247830ce88b1db2bd20d5d599-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.65681,-73.84061,,,,For Sale by Agent,,,,ForSale,,"$1,499,999",$1.50M,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,1032572000,,,,,,false,32215700
"11304 205th St, Jamaica, NY",,,,,,40.702286--73.75103,,false,"/b/building/40.702286,-73.75103_ll/",false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/796b6d6f03b109630c5512fe53e8c230-p_e.jpg,,true,false,false,false,,false,,,40.702286,-73.75103,,,,,1100,2,3,,,"From $629,000",,,,,For Rent,FOR_SALE,3483683000,2,,,,,,
"92 Prospect Park W APT 4C, Brooklyn, NY 11215",0,,2,2,Listing by: Corcoran,,,,/homedetails/92-Prospect-Park-W-APT-4C-Brooklyn-NY-11215/81946323_zpid/,false,true,true,false,2,2,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.667274,true,,,,,,,true,0,-73.97501,,,,Wed. 5:30-7pm,1.71038E+12,1.71038E+12,,,950000,,950000,,5146,false,NY,92 Prospect Park W APT 4C,,592051000,Apt 4C,,956900,11215,81946323,https://photos.zillowstatic.com/fp/b41dd1700169928093521cd7a972b305-p_e.jpg,,,false,false,false,true,false,false,false,40.667274,-73.97501,,,,For Sale by Agent,,,,ForSale,,"$950,000",$950K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,592051000,,,,Open: Wed. 5:30-7pm,OPEN_HOUSE,false,81946323
"418 Leverett Ave, Staten Island, NY 10308",1296,,3,3,Listing by: DiTommaso Real Estate,,,,/homedetails/418-Leverett-Ave-Staten-Island-NY-10308/32353159_zpid/,false,true,true,false,3,3,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.555683,true,,,,,,,,1296,-74.160164,sqft,3000,,,,,,,699999,,699999,,2858,false,NY,418 Leverett Ave,678000,1098162000,,,691500,10308,32353159,https://photos.zillowstatic.com/fp/940351eaddb0c26f0f6d37118555c961-p_e.jpg,,,false,false,false,true,false,false,false,40.555683,-74.160164,,,,For Sale by Agent,,,,ForSale,,"$699,999",$700K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,1098162000,,,,,,false,32353159
"6126 220th St, Flushing, NY 11364",,,4,4,Listing by: E Realty International Corp,,,,/homedetails/6126-220th-St-Flushing-NY-11364/32086846_zpid/,false,true,true,false,4,4,Flushing,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.747826,true,,,,,,,true,,-73.75785,,,,Sat. 1-3pm,1.71063E+12,1.71062E+12,1.71071E+12,1.71071E+12,1188888,,1188888,,4773,false,NY,6126 220th St,960000,159962000,,,1182900,11364,32086846,https://photos.zillowstatic.com/fp/a8db1f6122ca29628dfe892f3093f760-p_e.jpg,,,false,false,false,true,false,false,false,40.747826,-73.75785,,,,For Sale by Agent,,,,ForSale,,"$1,188,888",$1.19M,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,159962000,,,,Open: Sat. 1-3pm,OPEN_HOUSE,false,32086846
"587 17th St APT 3L, Brooklyn, NY 11218",766,,1,2,Listing by: Brown Harris Stevens,,,,/homedetails/587-17th-St-APT-3L-Brooklyn-NY-11218/2133023869_zpid/,false,true,true,false,1,2,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.656624,true,,,,,,,,766,-73.9791,,,,,,,,,860000,,860000,,3399,false,NY,587 17th St APT 3L,,681470000,Apt 3L,,853000,11218,2133023869,https://photos.zillowstatic.com/fp/07ce665d1c5875c067e9c5dd2de00d19-p_e.jpg,,,false,false,false,true,false,false,false,40.656624,-73.9791,,,,For Sale by Agent,,,,ForSale,,"$860,000",$860K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,681470000,,,,,,false,2133023869
"728 Driggs Ave APT 25, Brooklyn, NY 11211",0,,1,3,Listing by: Bedford Realty USA Corp,,,,/homedetails/728-Driggs-Ave-APT-25-Brooklyn-NY-11211/333717532_zpid/,false,true,true,false,1,3,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.71297,true,,,,,,,,0,-73.96062,,,,,,,,,515000,,515000,,4500,false,NY,728 Driggs Ave APT 25,,8009585000,Apt 25,,512600,11211,333717532,https://photos.zillowstatic.com/fp/73815b0acee0fc51ff05eec10d5bfbe8-p_e.jpg,,,false,false,false,true,false,false,false,40.71297,-73.96062,,,,For Sale by Agent,,,,ForSale,,"$515,000",$515K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,8009585000,,,,,,false,333717532
"145-71 157 Street, Jamaica, NY 11434",,,2,4,Listing by: Utopia Real Estate,,,,/homedetails/145-71-157th-St-Jamaica-NY-11434/2077897110_zpid/,false,true,true,false,2,4,Jamaica,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.66338,,,true,,,,,,,-73.7815,sqft,2241,,,,,,,434900,,434900,,3999,false,NY,145-71 157 Street,,379422000,,,436800,11434,2077897110,https://photos.zillowstatic.com/fp/255c12cc082790ecf68f3570552dfac5-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.66338,-73.7815,,,,Non Owner Occupied,,,,ForSale,,"$434,900",$435K,ForSale,Foreclosure,false,Foreclosure,FOR_SALE,379422000,,,,,,false,2077897110
"2880 Harrington Avenue, Bronx, NY 10461",1596,,2,3,Listing by: Park Sterling Realty,,,,/homedetails/2880-Harrington-Ave-Bronx-NY-10461/29842310_zpid/,false,true,true,false,2,3,Bronx,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.839817,true,,,,,,,,1596,-73.83274,sqft,2252,,,,,,,628800,,628800,,,false,NY,2880 Harrington Avenue,609000,10104542000,,,,10461,29842310,https://photos.zillowstatic.com/fp/414af0e78d492986091907a1802ac9fa-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.839817,-73.83274,,,,For Sale by Agent,,,,ForSale,,"$628,800",$629K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,10104542000,,,,,,false,29842310
"2942 Lurting Ave, Bronx, NY 10469",0,2023-09-05 00:00:00,1,3,Listing by: SOWAE CORP,,,,/homedetails/2942-Lurting-Ave-Bronx-NY-10469/29824152_zpid/,false,true,true,false,1,3,Bronx,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.86901,true,,,,,,,,0,-73.856445,sqft,1800,,,,,,,245000,,245000,,3249,false,NY,2942 Lurting Ave,575000,14503206000,,,238400,10469,29824152,https://photos.zillowstatic.com/fp/750d9a255313a3bd755a781ff09536f6-p_e.jpg,,,false,false,false,true,false,false,false,40.86901,-73.856445,,,,For Sale by Agent,,,,ForSale,,"$245,000",$245K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,14503206000,,,,,,false,29824152
"56 Leonard St, New York, NY",,,,,,40.71765--74.00624,56 Leonard,false,/b/56-leonard-new-york-ny-22Tr/,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/3487f46d7acadd80e64d4851eb84865b-p_e.jpg,,true,false,false,false,,false,,,40.71765,-74.00624,,,1168,,1027,2,1,,1693734,"From $2,950,000",,,,,56 Leonard,FOR_SALE,4394408000,5,,,,,,
"121 72nd St, Brooklyn, NY 11209",0,,3,4,Listing by: Brown Harris Stevens,,,,/homedetails/121-72nd-St-Brooklyn-NY-11209/30693203_zpid/,false,true,true,false,3,4,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,false,true,false,false,,false,false,false,40.635002,true,,,,,,,,0,-74.03267,,,,,,,,,1150000,,1150000,,2100,false,NY,121 72nd St,1868000,417183000,,,1147500,11209,30693203,https://photos.zillowstatic.com/fp/709c0fee1cf98a1747997690dd66fe39-p_e.jpg,,,false,false,false,true,false,false,false,40.635002,-74.03267,,,,For Sale by Agent,,,,ForSale,,"$1,150,000",$1.15M,ForSale,For Sale (Broker),false,Multi-family home for sale,FOR_SALE,417183000,,,,,,false,30693203
"2672 Ford St, Brooklyn, NY 11235",1463,,3,4,Listing by: Revived Residential,,,,/homedetails/2672-Ford-St-Brooklyn-NY-11235/30750404_zpid/,false,true,true,false,3,4,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,false,true,false,false,,false,false,false,40.588207,true,,,,,,,,1463,-73.936005,,,,,,,,,800000,,800000,,2941,false,NY,2672 Ford St,724000,758503000,,,792400,11235,30750404,https://photos.zillowstatic.com/fp/5aebafab4b5d91882faeeaad361f0164-p_e.jpg,,,false,false,false,true,false,false,false,40.588207,-73.936005,,,,For Sale by Agent,,,,ForSale,,"$800,000",$800K,ForSale,For Sale (Broker),false,Multi-family home for sale,FOR_SALE,758503000,,,,,,false,30750404
"359 Peter Ave, Staten Island, NY 10306",960,,2,3,Listing by: Momentum Real Estate LLC,,,,/homedetails/359-Peter-Ave-Staten-Island-NY-10306/32334222_zpid/,false,true,true,true,2,3,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.560787,true,,,,,,,,960,-74.113884,sqft,4000,,,,,,,748800,,748800,,2800,false,NY,359 Peter Ave,644000,156035000,,1,764100,10306,32334222,https://photos.zillowstatic.com/fp/d867cfe31aabdbfcb609a4159d320be0-p_e.jpg,,,false,false,false,true,false,false,false,40.560787,-74.113884,,,,For Sale by Agent,,,,ForSale,,"$748,800",$749K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,156035000,,,,Video Walkthrough,VIDEO_WALKTHROUGH,false,32334222
"265 Brehaut Ave, Staten Island, NY 10307",1593,,2,3,"Listing by: Kling Real Estate, Ltd.",,,,/homedetails/265-Brehaut-Ave-Staten-Island-NY-10307/32377522_zpid/,false,true,true,false,2,3,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.513084,true,,,,,,,,1593,-74.23912,sqft,5300,,,,,,,749000,,749000,,2999,false,NY,265 Brehaut Ave,786000,168539000,,,754800,10307,32377522,https://photos.zillowstatic.com/fp/92797bca51a12a6bdd7ffd23935ce9a0-p_e.jpg,,,false,false,false,true,false,false,false,40.513084,-74.23912,,,,For Sale by Agent,,,,ForSale,,"$749,000",$749K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,168539000,,,,,,false,32377522
"203 W 87th St APT 42, New York, NY 10024",0,,1,2,Listing by: Compass,,,,/homedetails/203-W-87th-St-APT-42-New-York-NY-10024/89553086_zpid/,false,true,true,false,1,2,New York,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.7888,true,,,,,,,true,0,-73.975,,,,Sun. 11am-1pm,1.71071E+12,1.7107E+12,,,779000,,779000,,4261,false,NY,203 W 87th St APT 42,,669307000,Apt 42,,773000,10024,89553086,https://photos.zillowstatic.com/fp/50436715bcadb718099205aa21ba838f-p_e.jpg,,,false,false,false,true,false,false,false,40.7888,-73.975,,,,For Sale by Agent,,,,ForSale,,"$779,000",$779K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,669307000,,,,Open: Sun. 11am-1pm,OPEN_HOUSE,false,89553086
